ActiveIngredient_list,dea_active_ingredient_token_count,dea_confident_controlled_match_flag,dea_list_i_only_match_flag,dea_possible_candidate_only_flag,dea_confident_matched_token_count,dea_list_i_token_count,dea_possible_candidate_token_count,dea_confident_match_methods,dea_confident_matched_fda_tokens,dea_confident_substance_names,dea_confident_current_schedules,dea_confident_drug_codes,dea_list_i_substance_names,dea_list_i_drug_codes,dea_possible_candidate_tokens,dea_possible_candidate_substance_names,dea_possible_candidate_methods,dea_unmatched_fda_tokens,dea_edge_case_notes,dea_schedule_scope_note,dea_linkage_status,dea_uncertain_flag
PONESIMOD,1,False,False,False,0,0,0,,,,,,,,,,,PONESIMOD,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PORACTANT ALFA,1,False,False,False,0,0,0,,,,,,,,,,,PORACTANT ALFA,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PORCINE SECRETIN,1,False,False,False,0,0,0,,,,,,,,,,,PORCINE SECRETIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PORFIMER SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,PORFIMER SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POSACONAZOLE,1,False,False,False,0,0,0,,,,,,,,,,,POSACONAZOLE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM ACETATE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM AMINOSALICYLATE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM AMINOSALICYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM CHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM CHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM CHLORIDE; SODIUM CHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM CHLORIDE | SODIUM CHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM CHLORIDE; SODIUM CHLORIDE; TROMETHAMINE; TROMETHAMINE,4,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM CHLORIDE | SODIUM CHLORIDE | TROMETHAMINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM CITRATE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM CITRATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM IODIDE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM IODIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POTASSIUM PERCHLORATE,1,False,False,False,0,0,0,,,,,,,,,,,POTASSIUM PERCHLORATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
"POTASSIUM PHOSPHATE, DIBASIC; POTASSIUM PHOSPHATE, MONOBASIC",2,False,False,True,0,0,1,,,,,,,,"POTASSIUM PHOSPHATE, MONOBASIC",Amphetamine Phosphate (Monobasic),substring_candidate_unique,"POTASSIUM PHOSPHATE, DIBASIC",,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,possible_parent_or_isomer_candidate_only,True
POVIDONE-IODINE,1,False,False,False,0,0,0,,,,,,,,,,,POVIDONE-IODINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
POZELIMAB-BBFG,1,False,False,False,0,0,0,,,,,,,,,,,POZELIMAB-BBFG,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRABOTULINUMTOXINA-XVFS,1,False,False,False,0,0,0,,,,,,,,,,,PRABOTULINUMTOXINA-XVFS,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRALATREXATE,1,False,False,False,0,0,0,,,,,,,,,,,PRALATREXATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRALIDOXIME CHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PRALIDOXIME CHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRALSETINIB,1,False,False,False,0,0,0,,,,,,,,,,,PRALSETINIB,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRAMIPEXOLE DIHYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PRAMIPEXOLE DIHYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRAMLINTIDE ACETATE,1,False,False,False,0,0,0,,,,,,,,,,,PRAMLINTIDE ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRASTERONE,1,False,False,False,0,0,0,,,,,,,,,,,PRASTERONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRASUGREL HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PRASUGREL HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRAVASTATIN SODIUM,1,False,False,False,0,0,0,,,,,,,,,,,PRAVASTATIN SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRAZEPAM,1,True,False,False,1,0,0,exact,PRAZEPAM,Prazepam,IV,2764,,,,,,,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,confident_scheduled_controlled_substance_match,False
PRAZIQUANTEL,1,False,False,False,0,0,0,,,,,,,,,,,PRAZIQUANTEL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRAZOSIN HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PRAZOSIN HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNICARBATE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNICARBATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE ACETATE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE ACETATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE ACETATE; SULFACETAMIDE SODIUM,2,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE ACETATE | SULFACETAMIDE SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE SODIUM PHOSPHATE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE SODIUM PHOSPHATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE SODIUM PHOSPHATE; SULFACETAMIDE SODIUM,2,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE SODIUM PHOSPHATE | SULFACETAMIDE SODIUM,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISOLONE TEBUTATE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNISOLONE TEBUTATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREDNISONE,1,False,False,False,0,0,0,,,,,,,,,,,PREDNISONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PREGABALIN,1,True,False,False,1,0,0,exact,PREGABALIN,Pregabalin,V,2782,,,,,,,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,confident_scheduled_controlled_substance_match,False
PRETOMANID,1,False,False,False,0,0,0,,,,,,,,,,,PRETOMANID,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRILOCAINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PRILOCAINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRILOCAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE; PRILOCAINE HYDROCHLORIDE,3,False,False,False,0,0,0,,,,,,,,,,,PRILOCAINE HYDROCHLORIDE | EPINEPHRINE BITARTRATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRIMAQUINE PHOSPHATE,1,False,False,False,0,0,0,,,,,,,,,,,PRIMAQUINE PHOSPHATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRIMIDONE,1,False,False,False,0,0,0,,,,,,,,,,,PRIMIDONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROBENECID,1,False,False,False,0,0,0,,,,,,,,,,,PROBENECID,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROBENECID; SULOPENEM ETZADROXIL,2,False,False,False,0,0,0,,,,,,,,,,,PROBENECID | SULOPENEM ETZADROXIL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROBUCOL,1,False,False,False,0,0,0,,,,,,,,,,,PROBUCOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCAINAMIDE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROCAINAMIDE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCAINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROCAINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE,2,False,False,False,0,0,0,,,,,,,,,,,PROCAINE HYDROCHLORIDE | TETRACYCLINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCARBAZINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROCARBAZINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCHLORPERAZINE,1,False,False,False,0,0,0,,,,,,,,,,,PROCHLORPERAZINE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCHLORPERAZINE EDISYLATE,1,False,False,False,0,0,0,,,,,,,,,,,PROCHLORPERAZINE EDISYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCHLORPERAZINE MALEATE,1,False,False,False,0,0,0,,,,,,,,,,,PROCHLORPERAZINE MALEATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROCYCLIDINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROCYCLIDINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROGESTERONE,1,False,False,False,0,0,0,,,,,,,,,,,PROGESTERONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROMAZINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROMAZINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROMETHAZINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROMETHAZINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPAFENONE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPAFENONE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPANTHELINE BROMIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPANTHELINE BROMIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPARACAINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPARACAINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPIOLACTONE,1,False,False,False,0,0,0,,,,,,,,,,,PROPIOLACTONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPIOMAZINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPIOMAZINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPOFOL,1,False,False,False,0,0,0,,,,,,,,,,,PROPOFOL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPOXYPHENE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPOXYPHENE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPOXYPHENE NAPSYLATE,1,False,False,False,0,0,0,,,,,,,,,,,PROPOXYPHENE NAPSYLATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPRANOLOL HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROPRANOLOL HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPYLIODONE,1,False,False,False,0,0,0,,,,,,,,,,,PROPYLIODONE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROPYLTHIOURACIL,1,False,False,False,0,0,0,,,,,,,,,,,PROPYLTHIOURACIL,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROTAMINE SULFATE,1,False,False,False,0,0,0,,,,,,,,,,,PROTAMINE SULFATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROTEIN HYDROLYSATE,1,False,False,False,0,0,0,,,,,,,,,,,PROTEIN HYDROLYSATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROTIRELIN,1,False,False,False,0,0,0,,,,,,,,,,,PROTIRELIN,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PROTRIPTYLINE HYDROCHLORIDE,1,False,False,False,0,0,0,,,,,,,,,,,PROTRIPTYLINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PRUCALOPRIDE SUCCINATE,1,False,False,False,0,0,0,,,,,,,,,,,PRUCALOPRIDE SUCCINATE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,no_dea_signal_from_first_pass,False
PSEUDOEPHEDRINE HYDROCHLORIDE,1,False,True,False,0,1,0,,,,,,Pseudoephedrine Hydrochloride,8112,,,,,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,list_i_chemical_only_match,False
PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE,2,False,True,False,0,1,0,,,,,,Pseudoephedrine Hydrochloride,8112,,,,TRIPROLIDINE HYDROCHLORIDE,,Current DEA reference schedules only. Historical scheduling changes are not recovered in this first-pass linkage.,list_i_chemical_only_match,False
